transaction_id,amount,hour,txn_velocity_last_hour,account_age_days,new_device_flag,distance_from_home_km,merchant_category,risk_score,is_fraud
TXN102689,386.13,1,1,1199,0,55.9,Online Services,0.394,0
TXN102690,1377.65,17,0,2752,0,9.1,Entertainment,0.0,0
TXN102691,604.9,20,0,2884,0,5.4,Fashion,0.1028,0
TXN102692,2997.76,16,0,878,1,26.2,Utilities,0.1847,0
TXN102693,5762.12,23,0,991,0,6.2,Grocery,0.1534,0
TXN102694,651.04,1,1,187,0,14.4,Online Services,0.0156,0
TXN102695,738.78,15,1,2057,0,24.9,Online Services,0.1436,0
TXN102696,757.87,6,1,990,0,13.6,Online Services,0.0539,0
TXN102697,400.79,14,0,616,0,15.5,Electronics,0.0942,0
TXN102698,618.18,10,1,1792,1,25.9,Dining,0.0799,0
TXN102699,2922.36,16,1,1721,0,45.2,Dining,0.1078,0
TXN102700,2160.87,18,1,2373,0,9.0,Online Services,0.1924,0
TXN102701,802.21,20,0,848,0,22.4,Entertainment,0.0746,0
TXN102702,1029.67,21,0,1735,0,9.3,Dining,0.165,0
TXN102703,3954.62,6,0,2990,0,25.1,Electronics,0.1555,0
TXN102704,3499.97,14,1,2814,0,5.4,Online Services,0.0787,0
TXN102705,590.55,22,0,55,0,2.8,Utilities,0.0337,0
TXN102706,320.06,16,2,1905,0,42.6,Grocery,0.0,0
TXN102707,3102.87,0,0,1055,0,10.5,Fashion,0.0574,0
TXN102708,1340.93,11,1,252,1,10.6,Utilities,0.182,0
TXN102709,4021.2,11,0,685,0,32.0,Travel,0.3244,0
TXN102710,1853.69,6,2,1668,0,145.9,Online Services,0.0,1
TXN102711,909.99,12,1,1832,0,9.0,Grocery,0.275,0
TXN102712,3606.93,16,0,2659,0,100.3,Electronics,0.2374,0
TXN102713,857.31,12,1,2679,0,30.2,Electronics,0.198,0
TXN102714,827.09,19,1,1327,0,33.5,Travel,0.0643,0
TXN102715,742.86,9,1,653,0,9.9,Entertainment,0.0,0
TXN102716,3860.98,22,0,175,1,7.5,Travel,0.2869,0
TXN102717,1606.88,18,2,2570,0,21.5,Travel,0.3322,0
TXN102718,808.68,13,0,1886,0,4.7,Online Services,0.0,0
TXN102719,4087.85,9,2,660,0,24.2,Travel,0.1215,0
TXN102720,2085.13,18,1,2962,0,54.4,Entertainment,0.0,0
TXN102721,910.8,9,2,1597,0,6.3,Grocery,0.06,0
TXN102722,1148.36,12,0,2180,0,22.6,Entertainment,0.1116,0
TXN102723,1127.36,19,0,548,0,73.9,Dining,0.0568,0
TXN102724,1704.76,13,1,2776,0,37.8,Fashion,0.0537,0
TXN102725,1925.82,16,2,629,0,12.4,Entertainment,0.144,0
TXN102726,535.86,14,2,37,0,77.9,Fashion,0.1513,0
TXN102727,885.18,5,2,2282,0,8.3,Fashion,0.1486,0
TXN102728,1205.85,13,1,2292,0,8.1,Online Services,0.1194,0
TXN102729,2832.78,20,1,1241,0,22.2,Electronics,0.0833,0
TXN102730,2569.35,23,1,93,0,15.7,Fashion,0.1881,0
TXN102731,2358.51,17,3,1661,0,1.1,Dining,0.1705,0
TXN102732,2634.39,9,2,2192,0,6.9,Electronics,0.1314,0
TXN102733,676.89,5,3,507,0,20.5,Electronics,0.272,0
TXN102734,1742.99,1,3,951,0,45.4,Grocery,0.1388,1
TXN102735,4039.83,16,2,1766,0,26.5,Grocery,0.2085,0
TXN102736,755.3,22,2,2313,0,9.3,Utilities,0.2767,0
TXN102737,1355.36,13,1,1916,0,9.9,Electronics,0.077,0
TXN102738,1679.24,2,2,2672,0,14.1,Utilities,0.1685,0
TXN102739,1506.54,4,2,1372,0,18.8,Entertainment,0.0385,0
TXN102740,2138.88,15,0,2662,0,13.6,Entertainment,0.0,0
TXN102741,4168.67,21,0,1225,0,13.0,Electronics,0.2089,0
TXN102742,745.56,8,0,2547,0,9.4,Travel,0.11,0
TXN102743,2277.61,18,0,2089,0,1.5,Online Services,0.0313,0
TXN102744,1859.28,21,5,1769,0,136.2,Utilities,0.1038,1
TXN102745,1082.16,21,1,1807,0,27.0,Online Services,0.2072,0
TXN102746,598.72,13,0,1133,0,38.4,Utilities,0.0,0
TXN102747,3587.75,21,0,2450,0,24.3,Fashion,0.1818,0
TXN102748,613.95,12,1,98,0,56.7,Electronics,0.2093,0
TXN102749,1359.4,1,0,2386,0,34.8,Online Services,0.1192,0
TXN102750,3100.55,14,3,1743,0,11.7,Utilities,0.3605,0
TXN102751,1608.09,5,1,1922,0,16.2,Electronics,0.2203,0
TXN102752,976.57,10,0,2186,0,24.9,Dining,0.1109,0
TXN102753,119.08,9,1,2887,0,45.6,Entertainment,0.1047,0
TXN102754,478.9,21,1,2524,0,11.8,Dining,0.0,0
TXN102755,3736.25,15,1,560,0,37.9,Fashion,0.166,0
TXN102756,3108.5,19,0,1837,0,16.1,Dining,0.1667,0
TXN102757,1263.4,12,1,1067,0,11.6,Travel,0.0826,0
TXN102758,627.64,11,0,1389,0,12.7,Dining,0.0,0
TXN102759,2129.22,13,1,1469,0,59.8,Entertainment,0.1906,0
TXN102760,526.6,16,0,787,0,31.2,Entertainment,0.0853,0
TXN102761,2487.37,15,0,302,0,17.9,Electronics,0.154,0
TXN102762,4074.0,21,0,571,0,52.1,Electronics,0.0,0
TXN102763,1302.07,16,1,378,0,33.7,Online Services,0.0,0
TXN102764,1964.95,20,2,2556,1,30.1,Entertainment,0.4382,0
TXN102765,3586.79,16,1,358,0,12.7,Utilities,0.2402,0
TXN102766,1956.58,10,1,1253,0,62.5,Fashion,0.1231,0
TXN102767,2669.87,17,3,738,0,10.0,Grocery,0.4742,0
TXN102768,3480.43,15,1,2569,0,28.8,Utilities,0.0,0
TXN102769,11.26,10,2,338,0,61.0,Grocery,0.0,0
TXN102770,2664.54,20,1,580,0,46.8,Utilities,0.24,0
TXN102771,795.08,18,0,2074,0,14.1,Travel,0.0,0
TXN102772,1095.48,11,1,362,0,84.0,Electronics,0.2601,0
TXN102773,2580.56,17,0,2008,1,10.1,Utilities,0.1518,0
TXN102774,1500.61,20,1,2629,0,7.6,Grocery,0.0,0
TXN102775,548.86,17,1,145,0,18.0,Fashion,0.3421,0
TXN102776,1912.77,11,1,1300,0,10.7,Dining,0.2374,0
TXN102777,405.35,22,1,1234,0,19.5,Entertainment,0.0476,0
TXN102778,771.22,11,0,1497,0,,Fashion,0.1667,0
TXN102779,2871.8,15,1,330,0,6.2,Grocery,0.2495,0
TXN102780,566.12,14,1,883,0,43.1,Electronics,0.0,0
TXN102781,2676.32,20,1,2963,0,16.0,Grocery,0.2184,0
TXN102782,692.87,22,2,2879,0,19.3,Electronics,0.1809,0
TXN102783,2055.47,18,2,1352,0,20.3,Electronics,0.0,0
TXN102784,2231.23,20,0,450,0,60.8,Electronics,0.112,0
TXN102785,2379.28,11,0,428,0,9.3,Entertainment,0.1283,0
TXN102786,471.24,19,2,2211,0,25.0,Dining,0.1189,0
TXN102787,2681.65,17,4,1429,0,4.0,Utilities,0.2235,0
TXN102788,1593.47,14,0,1538,0,8.1,Travel,0.0746,0
TXN102789,291.97,18,2,2435,0,5.5,Travel,0.232,0
TXN102790,1174.75,23,1,892,0,34.3,Online Services,0.13,0
TXN102791,58.86,18,3,1618,0,15.3,Dining,0.0849,0
TXN102792,1217.93,18,1,1313,0,,Dining,0.0597,0
TXN102793,2695.61,4,1,2125,0,29.7,Electronics,0.1003,0
TXN102794,1962.17,22,2,590,0,8.7,Utilities,0.1682,0
TXN102795,1050.14,21,0,703,0,21.1,Electronics,0.1045,0
TXN102796,933.02,14,0,2497,0,86.2,Electronics,0.26,0
TXN102797,2640.75,14,1,2032,0,20.5,Utilities,0.0166,0
TXN102798,855.48,14,1,2911,0,17.3,Dining,0.1286,0
TXN102799,314.04,11,1,1234,0,8.1,Utilities,0.1133,0
TXN102800,4245.22,16,1,2336,0,2.6,Electronics,0.2162,0
TXN102801,2739.6,20,0,1309,0,164.8,Online Services,0.1711,1
TXN102802,5137.92,2,2,2605,0,4.4,Utilities,0.007,0
TXN102803,937.88,5,0,1590,0,24.8,Online Services,0.1029,0
TXN102804,537.96,9,1,2605,0,7.4,Entertainment,0.0,0
TXN102805,1620.68,20,3,554,0,13.4,Entertainment,0.1174,0
TXN102806,808.18,15,1,687,0,35.9,Travel,0.2332,0
TXN102807,3148.61,8,1,2866,0,15.3,Utilities,0.2465,0
TXN102808,1416.55,3,1,2071,0,17.2,Utilities,0.2682,0
TXN102809,2745.09,23,3,1832,0,34.8,Entertainment,0.1664,0
TXN102810,671.04,10,2,2566,0,16.8,Travel,0.0897,0
TXN102811,3533.89,8,0,2553,0,20.4,Online Services,0.1576,0
TXN102812,2386.83,5,1,988,0,4.2,Dining,0.0802,0
TXN102813,4778.53,17,2,1693,0,16.5,Electronics,0.1484,0
TXN102814,1112.02,18,1,2073,0,8.3,Online Services,0.0,0
TXN102815,1982.9,14,0,2699,0,29.3,Grocery,0.0,0
TXN102816,2080.75,11,3,2953,0,72.9,Travel,0.1044,0
TXN102817,558.24,9,3,328,0,4.5,Online Services,0.291,0
TXN102818,574.49,6,1,2093,0,72.1,Utilities,0.1802,0
TXN102819,688.95,14,1,2569,1,16.1,Online Services,0.2192,0
TXN102820,4402.89,17,1,60,0,23.5,Dining,0.0968,0
TXN102821,1371.14,23,1,2128,1,11.8,Utilities,0.4501,0
TXN102822,437.32,13,2,856,0,12.3,Dining,0.1307,0
TXN102823,2081.96,20,1,2115,0,11.2,Online Services,0.1936,0
TXN102824,684.78,6,1,2216,0,18.6,Entertainment,0.0,0
TXN102825,1467.34,7,3,832,0,6.3,Travel,0.0604,0
TXN102826,613.83,8,2,1865,1,4.2,Travel,0.5025,0
TXN102827,2639.36,16,0,2286,0,47.3,Grocery,0.2671,0
TXN102828,864.12,12,1,2512,0,7.2,Travel,0.0607,0
TXN102829,2464.7,17,2,251,0,22.7,Online Services,0.2827,0
TXN102830,1302.25,12,0,1937,0,14.9,Travel,0.2173,0
TXN102831,615.34,15,0,890,0,36.9,Electronics,0.048,0
TXN102832,5563.69,13,0,2321,0,81.1,Utilities,0.3296,0
TXN102833,3108.14,22,1,1369,0,6.2,Utilities,0.0,0
TXN102834,866.77,13,0,1312,0,40.0,Fashion,0.0706,0
TXN102835,1271.75,15,3,1750,0,11.4,Online Services,0.0847,0
TXN102836,2098.9,0,3,2634,0,33.4,Grocery,0.082,0
TXN102837,192.8,8,2,1966,0,41.1,Travel,0.0592,0
TXN102838,1678.72,11,4,1380,0,18.1,Grocery,0.4003,0
TXN102839,4600.27,3,2,194,0,90.4,Utilities,0.1465,1
TXN102840,711.84,23,0,432,0,4.0,Grocery,0.0,0
TXN102841,437.63,9,0,1306,0,7.8,Electronics,0.1,0
TXN102842,649.12,18,3,742,0,64.1,Travel,0.1046,0
TXN102843,783.57,14,2,1013,0,54.1,Travel,0.194,0
TXN102844,4825.65,2,2,1281,0,80.5,Entertainment,0.1425,0
TXN102845,631.84,18,1,1446,0,0.8,Electronics,0.1208,0
TXN102846,5572.11,16,0,1079,0,4.0,Online Services,0.2611,0
TXN102847,2186.7,17,2,1107,0,8.5,Fashion,0.2864,0
TXN102848,470.54,18,1,1597,0,23.8,Grocery,0.0172,0
TXN102849,489.25,10,0,415,0,19.2,Electronics,0.0,0
TXN102850,259.64,13,3,2163,0,36.6,Online Services,0.1439,0
TXN102851,2047.19,23,1,302,0,6.2,Fashion,0.0755,0
TXN102852,934.47,20,1,1786,0,20.8,Dining,0.0933,0
TXN102853,1975.37,5,2,517,0,15.7,Online Services,0.2024,0
TXN102854,3997.39,21,2,1667,0,27.1,Fashion,0.2197,0
TXN102855,580.14,12,0,1616,1,24.7,Dining,0.2533,0
TXN102856,1211.89,16,0,2016,0,20.9,Travel,0.1264,0
TXN102857,4155.89,8,0,1616,0,6.1,Utilities,0.0,0
TXN102858,973.27,8,1,1039,0,13.8,Entertainment,0.1706,0
TXN102859,1872.11,18,2,2061,0,16.7,Fashion,0.4059,0
TXN102860,637.01,17,1,2771,0,78.7,Grocery,0.0123,0
TXN102861,2131.95,18,0,2376,0,10.8,Utilities,0.0,0
TXN102862,1856.58,3,3,109,0,46.0,Online Services,0.157,1
TXN102863,2915.55,15,0,1744,0,2.5,Dining,0.0521,0
TXN102864,954.01,18,2,2002,0,6.6,Entertainment,0.0,0
TXN102865,529.05,11,2,1097,0,22.4,Grocery,0.148,0
TXN102866,974.2,4,0,1503,0,31.1,Entertainment,0.0,0
TXN102867,1859.48,13,1,2009,0,21.2,Grocery,0.3567,0
TXN102868,254.16,15,0,1038,0,13.1,Dining,0.0,0
TXN102869,1650.03,12,3,2683,0,4.9,Utilities,0.0133,0
TXN102870,1483.89,20,1,2612,0,73.2,Online Services,0.1024,0
TXN102871,2556.28,13,3,1916,0,8.1,Entertainment,0.3068,0
TXN102872,675.28,10,0,2947,0,6.4,Online Services,0.0495,0
TXN102873,2427.07,14,1,72,0,53.3,Entertainment,0.164,0
TXN102874,4007.28,19,1,315,0,37.7,Entertainment,0.4819,0
TXN102875,1039.71,14,0,1867,1,34.4,Utilities,0.1025,0
TXN102876,207.63,12,1,757,0,8.1,Dining,0.1671,0
TXN102877,959.04,15,1,1005,0,,Utilities,0.1261,0
TXN102878,214.2,12,0,690,0,20.3,Grocery,0.0,0
TXN102879,1798.9,21,0,1077,0,2.7,Online Services,0.0,0
TXN102880,2665.92,22,1,2759,0,11.4,Utilities,0.1733,0
TXN102881,1212.45,15,0,2654,0,29.4,Electronics,0.1564,0
TXN102882,1854.63,7,2,2103,0,25.6,Entertainment,0.1178,0
TXN102883,3740.19,18,1,929,0,39.8,Fashion,0.1467,0
TXN102884,2135.52,9,0,314,0,38.4,Grocery,0.088,0
TXN102885,7190.75,16,0,921,0,26.3,Fashion,0.1328,0
TXN102886,2358.86,22,2,2627,0,12.6,Entertainment,0.2119,0
TXN102887,1479.42,15,1,1678,0,52.3,Grocery,0.0325,0
TXN102888,296.09,13,0,2727,0,23.1,Online Services,0.104,0
TXN102889,1270.81,13,2,1185,0,48.1,Travel,0.1348,0
TXN102890,2610.12,13,2,392,0,10.4,Entertainment,0.2326,0
TXN102891,1326.69,19,0,1944,0,6.4,Entertainment,0.1287,0
TXN102892,488.01,23,0,1540,0,18.8,Travel,0.0066,0
TXN102893,509.66,22,0,2375,0,24.4,Utilities,0.0,0
TXN102894,3486.3,11,1,2994,0,54.8,Dining,0.2316,0
TXN102895,756.58,23,2,2751,0,99.0,Electronics,0.2188,0
TXN102896,3008.69,21,1,389,0,34.5,Online Services,0.2802,0
TXN102897,1742.46,8,1,2059,0,67.9,Entertainment,0.2558,0
TXN102898,2772.72,9,2,448,0,17.5,Fashion,0.1262,0
TXN102899,2527.22,6,1,1260,0,14.3,Electronics,0.1181,0
TXN102900,2304.74,17,0,795,0,38.7,Grocery,0.0979,0
TXN102901,332.13,14,1,2567,0,60.7,Dining,0.1546,0
TXN102902,1507.39,22,1,2764,0,6.2,Utilities,0.4828,0
TXN102903,480.39,23,1,717,0,39.3,Grocery,0.0,0
TXN102904,552.42,16,4,2186,0,16.9,Fashion,0.1972,0
TXN102905,4586.38,13,1,2827,0,15.0,Grocery,0.3344,0
TXN102906,968.49,11,0,1667,0,15.4,Electronics,0.0,0
TXN102907,3624.14,13,2,103,0,91.1,Fashion,0.1235,0
TXN102908,1077.74,14,0,347,0,27.3,Grocery,0.0,0
TXN102909,3494.56,16,3,1622,0,14.1,Entertainment,0.2744,0
TXN102910,723.32,11,0,401,0,51.3,Grocery,0.0,0
TXN102911,5499.83,20,1,1767,0,16.3,Utilities,0.3085,0
TXN102912,431.08,10,2,1481,0,25.1,Online Services,0.1224,0
TXN102913,469.67,15,1,2971,0,1.9,Electronics,0.1435,0
TXN102914,1700.91,16,1,74,0,15.5,Fashion,0.0758,0
TXN102915,1999.89,14,0,1135,0,59.3,Electronics,0.0806,0
TXN102916,3631.24,11,2,1808,0,8.7,Fashion,0.131,0
TXN102917,1217.58,6,0,1751,0,32.8,Electronics,0.3369,0
TXN102918,5480.95,23,2,697,0,19.9,Grocery,0.0,0
TXN102919,1109.19,21,2,396,1,9.0,Travel,0.399,0
TXN102920,1888.12,13,1,2368,0,11.2,Utilities,0.0679,0
TXN102921,438.16,19,1,2083,0,5.7,Utilities,0.0,0
TXN102922,4164.57,9,1,2035,0,2.3,Electronics,0.1533,0
TXN102923,2019.0,18,0,727,0,17.3,Travel,0.0,0
TXN102924,1788.21,11,1,1854,0,4.5,Entertainment,0.0,0
TXN102925,432.3,7,1,1065,0,4.9,Fashion,0.0,0
TXN102926,1900.76,12,0,1419,1,95.6,Grocery,0.4275,0
TXN102927,947.97,13,1,193,0,23.7,Entertainment,0.078,0
TXN102928,418.64,6,0,995,0,24.9,Utilities,0.0,0
TXN102929,1647.46,15,3,451,1,38.0,Online Services,0.5963,0
TXN102930,2141.87,15,1,318,0,12.9,Electronics,0.0524,0
TXN102931,776.12,11,2,148,0,19.7,Grocery,0.1764,0
TXN102932,3098.25,4,0,1963,0,76.9,Fashion,0.2946,0
TXN102933,2726.32,13,1,1211,0,31.6,Utilities,0.0,0
TXN102934,1246.35,13,2,2516,0,16.0,Fashion,0.0161,0
TXN102935,1211.12,13,2,2286,1,5.0,Entertainment,0.4118,0
TXN102936,2015.29,8,0,1862,1,39.6,Travel,0.1662,0
TXN102937,1132.45,17,1,1262,0,10.1,Online Services,0.0461,0
TXN102938,1421.86,10,2,2491,0,13.8,Travel,0.0,0
TXN102939,1662.23,12,0,964,0,14.0,Entertainment,0.0947,0
TXN102940,766.5,15,0,1917,0,30.2,Grocery,0.0741,0
TXN102941,157.36,9,2,1017,0,26.9,Fashion,0.2094,0
TXN102942,129.56,10,2,2165,0,9.9,Grocery,0.1803,0
TXN102943,5047.12,9,0,1578,0,51.2,Fashion,0.166,0
TXN102944,1083.24,5,0,2100,0,7.7,Electronics,0.0,0
TXN102945,1963.71,21,0,930,0,1.4,Grocery,0.0,0
TXN102946,3718.74,7,3,1611,0,10.2,Grocery,0.2739,0
TXN102947,1002.56,16,1,348,0,51.0,Utilities,0.1729,0
TXN102948,1512.98,10,2,113,0,151.0,Grocery,0.2525,0
TXN102949,2507.12,17,5,1908,0,16.2,Utilities,0.0,0
TXN102950,941.3,10,2,755,0,39.6,Dining,0.1153,0
TXN102951,639.53,14,0,149,0,7.4,Entertainment,0.0,0
TXN102952,1533.1,8,2,42,0,10.5,Electronics,0.3598,0
TXN102953,2519.83,8,0,1849,0,20.2,Fashion,0.1055,0
TXN102954,2210.64,8,2,2898,0,33.9,Dining,0.2752,0
TXN102955,1170.51,9,0,2394,0,14.8,Travel,0.2024,0
TXN102956,347.8,14,0,1402,0,45.7,Online Services,0.0,0
TXN102957,2461.91,16,0,167,0,18.1,Fashion,0.3791,0
TXN102958,1353.67,13,1,1387,0,28.7,Utilities,0.0,0
TXN102959,1271.81,14,2,904,0,4.7,Online Services,0.2816,0
TXN102960,2376.53,2,2,385,0,23.6,Travel,0.1821,0
TXN102961,366.47,4,2,1313,1,5.5,Fashion,0.1821,0
TXN102962,4971.77,10,2,1190,0,18.1,Entertainment,0.4188,0
TXN102963,3716.14,4,1,1680,1,106.2,Online Services,0.2588,1
TXN102964,800.82,15,0,1939,0,14.0,Grocery,0.1034,0
TXN102965,2408.43,2,0,2066,0,0.8,Electronics,0.1025,0
TXN102966,1304.86,16,1,508,0,23.3,Grocery,0.2893,0
TXN102967,2254.3,18,1,2249,0,23.8,Fashion,0.3041,0
TXN102968,3701.57,10,0,1926,0,56.1,Fashion,0.1179,0
TXN102969,829.86,3,3,2197,1,25.3,Entertainment,0.2353,0
TXN102970,1329.2,15,2,2528,0,32.8,Dining,0.1107,0
TXN102971,312.9,14,1,2150,0,20.2,Travel,0.3503,0
TXN102972,678.68,16,1,1247,0,28.0,Dining,0.216,0
TXN102973,1966.49,9,0,854,0,28.0,Utilities,0.132,0
TXN102974,928.57,17,0,1391,0,8.4,Fashion,0.1357,0
TXN102975,950.0,17,1,2512,0,5.1,Grocery,0.2213,0
TXN102976,1276.36,8,1,2175,0,17.9,Electronics,0.122,0
TXN102977,3042.61,9,0,2541,0,5.2,Utilities,0.1685,0
TXN102978,2894.44,14,1,888,0,27.0,Dining,0.2835,0
TXN102979,758.27,17,1,209,1,5.8,Grocery,0.3369,0
TXN102980,1753.93,7,1,1230,0,15.6,Fashion,0.129,0
TXN102981,852.38,16,0,580,0,0.7,Fashion,0.0,0
TXN102982,906.67,8,1,750,0,28.6,Online Services,0.0,0
TXN102983,479.04,15,0,2265,0,32.4,Fashion,0.1995,0
TXN102984,947.18,18,2,869,0,3.4,Dining,0.23,0
TXN102985,1386.09,21,1,1490,0,1.7,Entertainment,0.0,0
TXN102986,208.89,14,0,1383,0,,Utilities,0.0972,0
TXN102987,2195.66,6,0,1823,0,38.6,Online Services,0.3001,0
TXN102988,6866.95,9,1,1840,1,167.5,Electronics,0.3042,1
TXN102989,2017.84,16,1,708,0,6.8,Fashion,0.0,0
TXN102990,1047.01,15,0,409,0,8.2,Grocery,0.0,0
TXN102991,1455.19,4,0,99,0,26.2,Online Services,0.0,0
TXN102992,147.57,9,1,940,0,8.3,Online Services,0.1942,0
TXN102993,1025.77,16,1,2226,0,21.5,Travel,0.1422,0
TXN102994,1152.43,20,1,1052,0,18.5,Electronics,0.2537,0
TXN102995,1857.18,16,2,2908,0,85.7,Grocery,0.255,0
TXN102996,3460.94,18,1,2720,0,1.9,Grocery,0.0849,0
TXN102997,2054.73,16,1,707,0,33.2,Dining,0.0,0
TXN102998,880.99,18,0,878,0,1.3,Utilities,0.0219,0
TXN102999,234.34,17,2,2836,0,7.4,Travel,0.1578,0
TXN103000,213.9,17,1,2160,1,5.8,Grocery,0.213,0
TXN103001,148.31,16,4,1083,0,10.5,Electronics,0.1207,0
TXN103002,1678.47,21,0,1382,0,9.2,Grocery,0.0,0
TXN103003,5140.2,1,5,803,0,31.0,Travel,0.0087,0
TXN103004,738.2,8,1,839,0,6.7,Grocery,0.3316,0
TXN103005,2125.11,5,1,1597,0,13.9,Dining,0.0309,0
TXN103006,517.75,4,3,97,0,102.4,Entertainment,0.041,1
TXN103007,933.75,3,1,867,0,22.1,Travel,0.0,0
TXN103008,1012.89,8,1,2727,1,36.6,Fashion,0.3128,0
TXN103009,1708.43,2,0,2167,0,78.2,Entertainment,0.0285,0
TXN103010,1355.66,16,1,529,0,11.6,Travel,0.1548,0
TXN103011,3278.68,5,1,652,0,8.5,Online Services,0.0117,0
TXN103012,454.68,18,0,1281,0,26.3,Dining,0.049,0
TXN103013,2208.27,15,0,266,0,11.5,Online Services,0.0,0
TXN103014,1486.6,14,1,2825,0,53.4,Fashion,0.312,0
TXN103015,1966.71,23,2,2385,0,3.0,Dining,0.1631,0
TXN103016,1190.13,23,3,1102,0,22.2,Online Services,0.0364,0
TXN103017,2006.04,10,3,2261,0,33.0,Dining,0.0811,0
TXN103018,1462.8,4,1,2159,0,39.6,Entertainment,0.2924,0
TXN103019,2945.68,12,2,1891,0,,Grocery,0.418,0
TXN103020,2663.09,17,3,1729,0,20.2,Grocery,0.3032,0
TXN103021,3376.01,22,2,1893,0,24.9,Fashion,0.0582,0
TXN103022,1498.57,13,1,515,0,44.6,Online Services,0.0393,0
TXN103023,170.57,19,2,1010,0,25.8,Utilities,0.0038,0
TXN103024,2518.7,7,0,544,0,1.8,Fashion,0.0,0
TXN103025,90.32,0,0,2518,0,72.3,Utilities,0.0,0
TXN103026,4697.93,21,0,752,0,53.2,Utilities,0.0792,0
TXN103027,2894.37,19,1,2013,0,38.7,Grocery,0.3411,0
TXN103028,1841.39,16,2,2866,0,29.8,Entertainment,0.1389,0
TXN103029,1717.24,9,0,2144,0,20.0,Fashion,0.01,0
TXN103030,1505.01,20,1,333,0,1.4,Travel,0.0,0
TXN103031,407.22,4,2,433,0,16.8,Travel,0.0244,0
TXN103032,6317.77,12,3,1437,1,6.6,Online Services,0.2709,1
TXN103033,1642.05,19,0,2164,1,3.8,Dining,0.2039,0
TXN103034,377.76,11,1,281,0,44.2,Dining,0.0,0
TXN103035,1543.61,9,0,2252,0,39.2,Electronics,0.0473,0
TXN103036,337.67,4,1,1598,0,9.4,Utilities,0.1779,0
TXN103037,513.96,21,0,827,1,3.9,Travel,0.5054,0
TXN103038,488.42,11,0,1837,0,32.1,Utilities,0.0,0
TXN103039,1441.26,11,1,1273,0,14.2,Travel,0.0,0
TXN103040,1188.3,8,1,1727,0,55.4,Online Services,0.4519,0
TXN103041,2348.7,21,2,1933,1,18.5,Entertainment,0.27,0
TXN103042,572.17,11,1,2612,0,14.6,Grocery,0.0865,0
TXN103043,712.84,16,0,294,0,15.8,Travel,0.0647,0
TXN103044,783.09,15,2,621,0,9.0,Travel,0.051,0
TXN103045,770.39,20,1,2446,0,2.8,Utilities,0.0904,0
TXN103046,424.5,0,2,414,0,27.2,Dining,0.0057,0
TXN103047,121.67,5,1,1982,0,1.5,Grocery,0.2005,0
TXN103048,1306.69,8,1,779,0,23.8,Online Services,0.2014,0
TXN103049,684.69,19,0,1928,0,14.3,Dining,0.0341,0
TXN103050,1428.34,4,2,2225,0,3.6,Travel,0.3435,0
TXN103051,1405.11,4,0,685,0,7.0,Electronics,0.0,0
TXN103052,3972.53,3,2,192,0,21.6,Travel,0.2708,0
TXN103053,2380.13,20,2,2307,0,14.4,Fashion,0.2004,0
TXN103054,2256.52,19,3,2559,0,68.0,Online Services,0.4285,0
TXN103055,2967.01,4,1,1553,0,15.9,Entertainment,0.0169,0
TXN103056,1945.14,16,3,1570,0,47.2,Fashion,0.1707,0
TXN103057,1482.69,8,3,2109,0,45.1,Travel,0.1174,0
TXN103058,1977.67,9,0,188,0,6.5,Online Services,0.0,0
TXN103059,2858.07,8,1,1798,0,2.5,Fashion,0.1718,0
TXN103060,723.95,21,0,698,0,2.2,Utilities,0.0,0
TXN103061,1296.18,7,1,449,0,4.9,Grocery,0.0,0
TXN103062,1634.96,8,1,114,0,29.4,Fashion,0.158,0
TXN103063,648.23,23,1,1674,0,49.8,Dining,0.116,0
TXN103064,1136.3,7,2,1616,0,11.3,Electronics,0.1527,0
TXN103065,1017.12,22,1,1470,0,39.6,Grocery,0.1671,0
TXN103066,690.58,16,2,1548,0,10.1,Online Services,0.2263,0
TXN103067,2947.81,22,1,1177,0,35.7,Fashion,0.2238,0
TXN103068,1440.28,7,1,2367,0,51.2,Travel,0.178,0
TXN103069,2373.41,16,6,1665,0,60.2,Online Services,0.3662,0
TXN103070,3921.62,7,0,1012,0,15.0,Travel,0.0,0
TXN103071,1044.07,19,2,1281,1,14.9,Entertainment,0.254,0
TXN103072,2052.01,16,2,162,0,108.6,Utilities,0.0487,0
TXN103073,894.48,14,2,838,0,9.2,Fashion,0.1765,0
TXN103074,2813.78,12,0,767,0,13.5,Grocery,0.2211,0
TXN103075,968.08,19,3,1462,0,20.0,Electronics,0.1131,0
TXN103076,3054.34,9,1,929,0,21.8,Dining,0.0,0
TXN103077,2821.24,22,3,2825,0,49.5,Dining,0.1388,0
TXN103078,1376.87,10,1,66,0,107.3,Utilities,0.096,1
TXN103079,4646.98,16,0,1531,0,42.0,Grocery,0.0718,0
TXN103080,3214.18,23,0,773,0,9.3,Entertainment,0.0248,0
TXN103081,1041.92,15,3,1438,0,28.3,Entertainment,0.3397,0
TXN103082,1113.3,5,0,2707,1,106.0,Electronics,0.4378,0
TXN103083,810.58,12,2,1368,0,28.0,Travel,0.3021,0
TXN103084,950.9,7,2,1660,0,1.7,Dining,0.0,0
TXN103085,864.52,16,0,2277,0,73.8,Dining,0.0,0
TXN103086,805.02,14,2,212,0,45.6,Electronics,0.1239,0
TXN103087,1019.94,9,0,2144,0,34.9,Online Services,0.0052,0
